UF,Município,Tipo Unidade,Tipo Estabelecimento,Natureza Jurídica,Status Unidade,Conexão Internet,NU_LATITUDE,NU_LONGITUDE
AL,limoeiro de anadia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9676176,-36543516
AL,limoeiro de anadia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-97643183124239,-36555118
AL,limoeiro de anadia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9741597,-36504508
AL,limoeiro de anadia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9728202,-36526038
AL,limoeiro de anadia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-973999857047667,-36504006
AL,major isidoro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-953246899958287,-36981289
AL,mar vermelho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-944785533237193,-36388049
AL,mar vermelho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-944789766558419,-36388006
AL,maragogi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-894976889756771,-35290489
AL,maragogi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-892812140274882,-35174934
AL,maragogi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-89606213063925,-35261907
AL,maravilha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-930960977360854,-37431256
AL,maravilha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-923180932012054,-37350865
AL,marechal deodoro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-968718691372897,-35915379
AL,marechal deodoro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9760433,-35866975
AL,marechal deodoro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-973031247526161,-35902783
AL,maribondo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-957635488040179,-36305962
AL,mata grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-913607983594014,-37719669
AL,matriz de camaragibe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-91585577,-35532979
AL,matriz de camaragibe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-915781,-35530755
AL,matriz de camaragibe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9152,-35533
AL,messias,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9388,-35842
AL,messias,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-938822384679124,-35840041
AL,messias,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-93884567195931,-35839676
AL,monteiropolis,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-96029788,-37250269
AL,olho d'agua das flores,36,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-953271764573897,-37293474
AL,olho d'agua grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10049003509309,-36755474
AL,olho d'agua grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-100686444823556,-36761047
AL,ouro branco,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-908277,-3741311
AL,ouro branco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9046591,-37395008
AL,ouro branco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-916198871107453,-3735977
AL,ouro branco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9163711,-37356778
AL,ouro branco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9151284,-37307167
AL,ouro branco,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-908135,-37376184
AL,pao de acucar,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-974799255962982,-37435977
AL,pao de acucar,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9568183,-37635955
AL,pao de acucar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-974801370749522,-37435741
AL,paripueira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-944307164586794,-35562186
AL,passo de camaragibe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-924394510124098,-35568269
AL,passo de camaragibe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-930518416129533,-35498456
AL,penedo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102873894920603,-36580524
AL,penedo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102896696582833,-36579837
AL,penedo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102840296,-36555361
AL,piranhas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-960922,-3776819
AL,piranhas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-966983,-3765899
AL,piranhas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-942459,-3771536
AL,poco das trincheiras,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9224693,-37207477
AL,poco das trincheiras,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-927896,-37328794
AL,poco das trincheiras,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9336962,-37482541
AL,poco das trincheiras,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9238358,-37228823
AL,poco das trincheiras,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9340552,-37285104
AL,poco das trincheiras,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9319176,-37365378
AL,porto de pedras,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-919259815182153,-35339584
AL,porto real do colegio,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-101901715789963,-36834197
AL,quebrangulo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-932360619762805,-36462485
AL,quebrangulo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9319,-36471
AL,quebrangulo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9310146,-36454523
AL,rio largo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-947812224918942,-35852036
AL,rio largo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-947799526070309,-35853012
AL,rio largo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-947833389656224,-35852186
AL,rio largo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-947822807289214,-35852186
AL,rio largo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-947856670852157,-35852444
AL,rio largo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-947852437908616,-35852208
AL,rio largo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-947837622602114,-3585253
AL,santa luzia do norte,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-96024882,-35822325
AL,santana do ipanema,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-93692377,-37259839
AL,santana do ipanema,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-93679607,-37248381
AL,santana do ipanema,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-938360869898619,-3724363
AL,santana do ipanema,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-938375689276044,-37243115
AL,santana do ipanema,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-93830794349897,-37240583
AL,sao bras,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-100934838339145,-36930381
AL,sao bras,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-101461614161697,-36855365
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-979142744377067,-3609543
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-978924949072935,-36104335
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-978757901221219,-36103262
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9783857,-36092721
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-978231377812103,-36090463
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9792663,-36076718
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-979420801353935,-36100036
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-979252170119282,-36102592
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-978326533262792,-36103219
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-977784143544586,-36100763
AL,sao miguel dos campos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-980147650316876,-36103284
AL,sao miguel dos milagres,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-92598026,-35376242
AL,sao miguel dos milagres,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-92820386,-35389577
AL,satuba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-95688178,-35825467
AL,satuba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9563,-35824
AL,satuba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-95728507,-35830519
AL,jacare dos homens,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-964160188862122,-37202947
AL,coruripe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102172874749919,-36205444
AL,tanque d'arca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9534869,-36435607
AL,tanque d'arca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-953189764177163,-36432058
AL,tanque d'arca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-953191880318911,-36432337
AL,taquarana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-957324454392602,-3653366
AL,taquarana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-965706552883116,-36408262
AL,taquarana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-965778475063614,-36457099
AL,taquarana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-961247078096404,-36501345
AL,taquarana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-964746165520385,-36522674
AL,taquarana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-960036910364174,-36536171
AL,taquarana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-965103669741859,-3649803
AL,taquarana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-963225143654028,-36459395
AL,taquarana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-96423201,-36496767
AL,teotonio vilela,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9905,-36353
AL,teotonio vilela,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9914722,-36365139
AL,teotonio vilela,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10025306,-36425833
AL,teotonio vilela,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9909556,-36357972
AL,traipu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9971,-37003
AL,traipu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-977174286885846,-37011788
AL,traipu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-980764833749729,-37038523
AL,traipu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-99710593,-37006005
AL,traipu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-996648362505337,-36999549
AL,vicosa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-938195209998415,-36238631
AL,monteiropolis,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-95938458,-37312149
AL,sao jose da laje,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-900981340952909,-36056635
AL,matriz de camaragibe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-91549552,-35532401
AL,taquarana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-964369089651202,-36484737
AL,batalha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-96760616,-37129359
AL,limoeiro de anadia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-976269000253195,-36553487
AL,marechal deodoro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-97244118560338,-35850319
AL,porto real do colegio,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-100558569897286,-36710397
AL,maceio,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-93097841,-35734963
AL,maceio,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-9591684,-35735006
AL,barra de santo antonio,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-940259815629126,-3551198
AL,maceio,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,Habilitada,Não Conectada,-966535763989342,-35733933
AL,campestre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-885413803943611,-35567741
AM,manicore,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-5809,-613
AM,benjamin constant,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-438304026880524,-69987545
AM,benjamin constant,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-438612113055899,-69999904
AM,benjamin constant,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-440631757585546,-69864807
AM,barcelos,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-09734126520175732,-62924097
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,00758214,-683262
AM,jutai,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-282354441834935,-66900901
AM,tonantins,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-267968661580376,-67482833
AM,tabatinga,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-4253,-69938
AM,amatura,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-338833548633585,-6834938
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,06217667610925479,-67448061
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-01347969719028177,-67089149
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,10,-66502263
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,001441876,-67161493
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,037348132,-67145572
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-013,-67089
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-022243264,-66171716
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,129229812,-68384272
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,110954978453775,-67994384
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,0574767,-67109686
AM,tapaua,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-5628,-63183
AM,tapaua,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-56179827,-63186879
AM,labrea,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-710594,-64575754
AM,labrea,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-7415586,-64333345
AM,manaus,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-278475265,-60451786
AM,sao gabriel da cachoeira,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,06286006228145995,-66136568
AM,santa isabel do rio negro,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-04522,-65112199
AM,barcelos,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-0972801,-62925669
AM,santa isabel do rio negro,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-047879,-65144841
AM,santa isabel do rio negro,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-03680394611934528,-65216217
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-2518673,-60780254
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-3013531,-60399506
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-2816186,-60485672
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-3051448,-59677931
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-3122137,-59217394
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-2668411,-60608476
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-3150322,-59277149
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-3144438,-59345145
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-2929717,-604661
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-3131618,-59432212
AM,manaus,1,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-3087451,-59568743
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-448744011685825,-70460128
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-44477356854829,-70215339
AM,rio preto da eva,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-269559069494774,-59700951
AM,santa isabel do rio negro,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-034129298557698,-65984444
AM,santa isabel do rio negro,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-0414,-65019
AM,jutai,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-284017523779239,-66926651
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-438372490584816,-70203495
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-446895728696118,-70441589
AM,jurua,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-3481,-66069
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-445321228644901,-70211563
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-441487522633663,-70219802
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-447169551343413,-70447082
AM,maues,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-3384,-57719
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-455452199841713,-70467681
AM,humaita,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-7506,-63021
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-454151681351881,-70203323
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-448538649216395,-70445022
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-453193389561985,-70280227
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-439587710890908,-7023508
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-453193389561985,-70233535
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-445868884664683,-70370178
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-448059467876017,-70537719
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-440357910689084,-70227184
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-443952070770191,-70236968
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-440392141606276,-70255165
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-463802334398948,-70750579
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-460517152367182,-70716247
AM,atalaia do norte,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-454630822474438,-70314559
